"average_test_body_acc_x" "average_test_body_acc_y" "average_test_body_acc_z" "average_test_body_gyro_x" "average_test_body_gyro_y" "average_test_body_gyro_z" "average_test_total_acc_x" "average_test_total_acc_y" "average_test_total_acc_z" "average_train_body_acc_x" "average_train_body_acc_y" "average_train_body_acc_z" "average_train_body_gyro_x" "average_train_body_gyro_y" "average_train_body_gyro_z" "average_train_total_acc_x" "average_train_total_acc_y" "average_train_total_acc_z" "SD_test_body_acc_x" "SD_test_body_acc_y" "SD_test_body_acc_z" "SD_test_body_gyro_x" "SD_test_body_gyro_y" "SD_test_body_gyro_z" "SD_test_total_acc_x" "SD_test_total_acc_y" "SD_test_total_acc_z" "SD_train_body_acc_x" "SD_train_body_acc_y" "SD_train_body_acc_z" "SD_train_body_gyro_x" "SD_train_body_gyro_y" "SD_train_body_gyro_z" "SD_train_total_acc_x" "SD_train_total_acc_y" "SD_train_total_acc_z"
"V84" 0.00465070265296132 -0.00151975928338202 0.000813852317777401 -0.00500193971806278 0.0103682389415609 -0.00230428544254975 0.821953113136953 0.0032545796425945 0.0818275267965185 -0.00451642223108365 0.000346391647249728 -0.000413283428020267 -0.000135065873681176 -0.0103015692937235 -0.00389709389973558 0.800312922928644 0.0296007608779448 0.0864960868706842 0.177465122423362 0.123789755218983 0.0997867212254605 0.382579614230612 0.337093504541311 0.240956427332638 0.405486200092917 0.413105562843066 0.310562286108796 0.192295137855569 0.118529125197027 0.105291931054864 0.40084674660297 0.386740438603175 0.247731747553982 0.411930903142409 0.389769314924422 0.356362875252644
"V85" 0.0056847670292511 -0.0011553107856488 0.00117532747987784 -0.0076712808424737 0.0101230358595521 -0.00105425511854394 0.82296714309491 0.00361464777136071 0.0821708966659824 -0.00350644581775442 -0.000612741313893226 -0.000599698888539295 0.000665077495613724 -0.0104041666002531 -0.00268825025623444 0.801307730849714 0.0286274699008583 0.086301457402281 0.179664747993128 0.121499915525982 0.100053916166055 0.387046166851595 0.347722072071139 0.241719815402478 0.407159743064082 0.412463681648526 0.310758249266979 0.193786510960768 0.118835793336905 0.106368697671255 0.39882477962929 0.385043687146463 0.246714859635188 0.41289115694935 0.390227286404669 0.356273935431283
"V86" 0.00779074761070953 -0.00115013457150967 0.000569561969416593 -0.00903800777715541 0.0078018000769189 0.00240309795782185 0.825053050279064 0.0036160682935867 0.0815470834618256 -0.00185321914748683 -0.00122222983918689 -0.000848197899911725 0.00406948405208079 -0.0108505893147014 -0.00283755236082087 0.802945117413506 0.0280031931856502 0.0860455859735604 0.184491827330569 0.123002733448126 0.0993630675043113 0.391791000073477 0.342218323534376 0.245263712518419 0.41005804048001 0.413587913881142 0.310684510451887 0.193880967904073 0.120275002173442 0.106019226031397 0.397944329447107 0.383876335742358 0.25015242518036 0.413452282465064 0.391077379142233 0.356224897708728
"V87" 0.00846659166382728 -0.0013919826192019 -0.000232964548003054 -0.0106579000921446 0.00415448861576858 0.00444760890066508 0.825709193872718 0.00337099161174075 0.0807266555100441 -0.00125156092293497 -0.000678989473117519 -0.00145824577671855 0.00698334833193444 -0.00895468740095008 -0.00389049869724279 0.803530201187731 0.0285310620242301 0.085428926659207 0.188856031658862 0.126768096805792 0.0998513916284338 0.395205879056456 0.343886603610636 0.252546143361232 0.411993615094129 0.415493613837256 0.311312759264672 0.191694000428858 0.12027083536107 0.104046094914367 0.399488882371857 0.382209447066158 0.251514087953155 0.412322893514186 0.39048481460235 0.356492577271503
"V88" 0.00690152545457482 -0.00146473840646827 -6.09899154462165e-05 -0.0131551407575806 0.00304145442395215 0.00535851143789223 0.824125235371021 0.00329543695301663 0.0808809203034238 1.07051293287541e-05 4.22521528699662e-07 -0.00172943415126751 0.00707540250619208 -0.00708292114138404 -0.00331995244370294 0.804775191141865 0.029194564216012 0.0851517904008827 0.191560484172953 0.126637671417935 0.0976083193961797 0.390357687064177 0.350690099391581 0.255231759940586 0.412715841419877 0.415484018080172 0.310831727181297 0.192274712691785 0.121763818992898 0.104839916045751 0.405721686975357 0.381376222675879 0.251571130990641 0.412937089619899 0.390497179404849 0.35716212718724
"V89" 0.00553999605268022 -0.00133137186421717 -0.00106805899575568 -0.0150550716695331 0.00329007732922973 0.00633743985181371 0.82274597763719 0.00342634000520869 0.0798563641618256 0.00128786047053972 0.000685204770347388 -0.00228815102192062 0.00508385538451755 -0.00668260227043324 -0.00343203258030215 0.806034427784911 0.0298629642644178 0.0845876758906276 0.190939591328064 0.125931792776454 0.094650781474499 0.385166720348701 0.363105758727287 0.254001651373279 0.412220746586242 0.415268058213142 0.310453211454792 0.195193432719856 0.123462552683431 0.106111611963933 0.410120848887096 0.381417027901899 0.253544369244503 0.414927943236382 0.390935107930997 0.357823627544136
"V90" 0.0054060194113227 -0.00239526255685205 -0.00110509970482762 -0.0163872234422579 0.00198499826569732 0.00758081765146759 0.822595736891415 0.00236022372008483 0.0798020582624771 0.00205819167583316 0.00124188514875449 -0.00295296540121644 0.00268560279546926 -0.00556665638752312 -0.0039849026903429 0.806786330196605 0.0304028858632209 0.0839178825101714 0.187905025312747 0.125593004263039 0.0951014309669565 0.383567964518296 0.352998659268798 0.25670633616083 0.410901335584305 0.41616940506372 0.310485062498029 0.196232849713031 0.122293945869541 0.10533089464161 0.409359206841856 0.386455886275069 0.254507696181752 0.41572684545573 0.390312513150878 0.357916111642668
"V91" 0.00551562426521717 -0.00352562388131659 0.000546662237302341 -0.0173665727695555 0.00206135290748829 0.0082975961460129 0.82269077796717 0.00122776280938582 0.0814367670977706 0.00303729284945117 0.000703669154335011 -0.00263727703050871 0.00268956835938221 -0.00543159521512106 -0.00262060332521817 0.807746657803169 0.0298476492787949 0.0842288645128224 0.188169083526432 0.125870192733925 0.0932346868443615 0.381489641254226 0.342602503535971 0.254797784721817 0.410875331013844 0.416744117713284 0.308801175169068 0.195139690161772 0.121932848415092 0.104254494898806 0.406054592452133 0.384124564102031 0.25495078519557 0.415654498093009 0.390560805967191 0.357429124817086
"V92" 0.00500507098471768 -0.00420657770395521 0.00108957333415914 -0.0148717223536327 0.00220388305611113 0.00761093014949406 0.822167549399898 0.000544678333118425 0.0819628624654089 0.00299148935555977 -9.81952175356175e-05 -0.00290007447572973 0.00410975055160705 -0.00642933921666377 -0.000858269467272539 0.807681944247524 0.0290286098568145 0.0839614840834591 0.190431874974792 0.122561438382187 0.092489700089833 0.376528326044387 0.344654041450113 0.25114781177018 0.411450256419067 0.415827219488407 0.307906992879207 0.19472536555451 0.124596595540604 0.105317052125398 0.402796815233673 0.375923372050096 0.254782781648642 0.415586353046594 0.391922573713249 0.357899409243085
"V93" 0.003697381780662 -0.00486774198966067 0.000960662985554802 -0.011927037324574 0.00302991235589617 0.00570974574887547 0.820849238138989 -0.000118834283508653 0.081817428090906 0.00292430178812378 4.59231436989254e-05 -0.00374229882906447 0.00574343245640207 -0.00641662403365044 0.00014274479531216 0.807595916903468 0.0291554770346491 0.0831146539653904 0.190217999070307 0.119906598760917 0.0939261044027721 0.373408604754755 0.353362599660338 0.250211744890226 0.410896865573867 0.415484035247886 0.30845267150405 0.19624827117357 0.125773734830907 0.105416664130278 0.403321983569378 0.384193686041561 0.256486571521834 0.416266348878721 0.39228254048908 0.358188965301677
"V94" 0.0022779092416644 -0.00421028762378385 0.000343893066494401 -0.0140938917870974 0.00399957380002511 0.00313081158205735 0.819421303016661 0.000535848251951137 0.0811844991247207 0.00286559778110147 0.000724986476080155 -0.0034899290412923 0.00686545176621164 -0.00507482650046926 0.000529165812667709 0.807518653515464 0.0298172757445239 0.0833622401750952 0.187548632467956 0.121091027974855 0.0922108322578356 0.367593769991796 0.349474630305607 0.251251470308769 0.409346552908195 0.415812550610064 0.308208290249877 0.196582576487584 0.123710505197291 0.105368106287157 0.403443632176803 0.389457831520972 0.256072904125946 0.416460383271548 0.391464478781867 0.358146481916416
"V95" -0.000129734932653546 -0.00352693823765049 0.000442080240381744 -0.0159662312881778 -0.000510724504319647 0.00137820126581439 0.817007352197099 0.00121581940031218 0.0812669433381032 0.00192577482678142 0.00145183170975952 -0.00265875998961629 0.00405021088527924 -0.00223778115605386 0.000210559129194097 0.806560707053523 0.0305269102312799 0.0841882998262922 0.184181032905967 0.120701578713938 0.0923449473314598 0.368224845852671 0.331474524689745 0.25327561630373 0.407091441695214 0.415784465740832 0.308063704535643 0.197032760239508 0.119376552602683 0.106613389625575 0.40158027382807 0.38358450734139 0.25355473436619 0.416385168938533 0.389857074677886 0.358298970462513
"V96" -0.00472929822750638 -0.00277898842431564 0.00149085287692569 -0.0143764674524351 -0.00321042683369868 0.000755164104565931 0.812403547740329 0.00195963450298405 0.0823004341780455 0.00106987729217397 0.00157913267792108 -0.00219035906356216 -0.000494293770735854 -0.00347824927924701 6.27900870674647e-05 0.805687265598138 0.0306371539340996 0.0846511437355688 0.178826523906839 0.120119853593432 0.0931019789929293 0.370139644053454 0.326480773031336 0.249308256583554 0.402979624468844 0.415165953335113 0.308159468516554 0.196964906250105 0.120079048659992 0.107246888883975 0.39874180985776 0.385440613917959 0.255878853223468 0.416064899594052 0.390081533171127 0.357932314694767
"V97" -0.00843151807296912 -0.000857220574064812 0.000765408907821513 -0.0117835632027224 -0.00236638703716084 0.000741988993036987 0.808698873747574 0.00387642455059382 0.0815602209193892 0.00124533183504788 0.000585651039019178 -0.00219199912556205 -0.00216634281916132 -0.00909033670397633 0.000859915266117886 0.805845860237832 0.029626871231605 0.0846434194614758 0.179606189031948 0.119166391690593 0.0954326457340697 0.368612741035397 0.327069181336418 0.248804176460391 0.401647422007814 0.413392944331959 0.309296715489929 0.195369833620423 0.121169592277262 0.10634398568518 0.399532546840556 0.389224428660703 0.257867346593049 0.415590919451954 0.390994832554413 0.357352658128575
"V98" -0.00830731069733651 0.000323686908278249 -0.000507182023678656 -0.0088632424697394 -0.00544275671427893 0.00146626459467289 0.808821975756159 0.0050514952924737 0.0802734208663726 0.00288398939710702 -0.00101881572264804 -0.00241026448473096 -0.00186521555104155 -0.0105282199415584 0.000822623439543118 0.807468400004747 0.0280059300237446 0.0844184767720811 0.18200108324398 0.11689282756202 0.095863067809697 0.371170581609258 0.333418975541927 0.247939314263624 0.402747552984333 0.411642754831622 0.30968738368109 0.196092797567616 0.121267148880959 0.103727712073777 0.40120461399828 0.38371604427615 0.253493325383049 0.416608231331087 0.39179339397155 0.356665542791651
"V99" -0.00654021220006719 0.000432433172261283 -0.000875875851786834 -0.00790699014841059 -0.00445667740185952 0.00147097376686427 0.810588839166271 0.00515359958517136 0.0798910843974483 0.00373002159470552 -0.00206675855504366 -0.00269213610796617 -0.000704493890726605 -0.00731969189648898 -0.000935460473018934 0.808299158834236 0.0269418496389744 0.0841292766072592 0.183070691167237 0.115793462627638 0.0953759754457319 0.373102535855154 0.347392637325415 0.250787051218741 0.404191344849421 0.411043955995345 0.30921047757488 0.194471859509091 0.123622733929771 0.105525424661393 0.400469442265237 0.386351006706261 0.253926149694601 0.416135907302856 0.393117988651489 0.357614900130447
"V100" -0.00641275341546352 0.000324307770311707 -0.000290442223745843 -0.0101764679469131 0.000199916421671191 0.000864398481786902 0.810716481117408 0.00503811009881235 0.0804634154898202 0.00360524980826447 -0.00206699801792859 -0.00273585889129257 0.000744302398858678 -0.00247624392625204 -0.00145226058320276 0.808160100145171 0.026925760075114 0.0840775113930019 0.182050889595136 0.117209951179697 0.0932106102423817 0.373004274085105 0.349717106580249 0.253272505580191 0.40390872428498 0.411673459603682 0.307242860191417 0.192711781389619 0.125892765106035 0.105294465203323 0.397111367751657 0.39149345431887 0.257809078356429 0.415370335945523 0.394011550810281 0.357965306466683
"V101" -0.00772538305214829 0.000153890366637598 0.00178560460964778 -0.0138853492319376 -5.50744532219202e-05 0.0012275891599189 0.809404069873957 0.00485970227519511 0.0825268814171021 0.0038201437312753 -0.00104112682818621 -0.00248198981223885 0.000581148612284821 0.000976572672087323 -0.00105871093490547 0.808361842527828 0.027935999434071 0.0843225610678047 0.181621788456694 0.116826283144714 0.0919495881011178 0.379135846088355 0.341000016013085 0.249446199427741 0.403367855000771 0.411613190456152 0.305044722337357 0.194407716846157 0.125386663245047 0.106524074631373 0.396899407611904 0.388331025072835 0.257471142878661 0.416206406952186 0.393134728489005 0.35838888236995
"V102" -0.00776607229630947 -0.000496167333374618 0.00319916183923074 -0.012794130098983 -0.00276137400664201 0.00177085031917204 0.809363264863794 0.00420110083077706 0.0839284205732134 0.00240587931127496 0.000962672395565152 -0.00259020562647801 -0.000939754572292574 -0.000963653450993607 -0.00248404081830577 0.806935706598959 0.0299243417232318 0.0842046943141553 0.185193819538648 0.114530621279411 0.0893171021359173 0.387576721546896 0.337205567665179 0.250414125355098 0.405043884225606 0.411208838986979 0.30341944208934 0.196956145795516 0.124046891965571 0.106143172777527 0.396975931626947 0.389851774431023 0.257491044513569 0.416832099684353 0.391307406929122 0.35848980520565
"V103" -0.00614821426185701 -0.00151230840643366 0.0034034285511001 -0.00714626383394808 -0.00676967717327791 0.00125688048230777 0.810980309283407 0.0031759150852019 0.0841213392917543 0.000530828122162119 0.0019735673828935 -0.0030282716908025 -0.00142092543978179 -0.0050524785018667 -0.00322583217818479 0.805050146691036 0.0309199843738833 0.083756097391114 0.186629816621488 0.117460662992544 0.090208855375067 0.389619959860619 0.342473517589032 0.256767624253824 0.406205989289536 0.412932345753968 0.303662410791855 0.196265345470275 0.122613300156018 0.105471742438348 0.396364091762788 0.384958941895085 0.256516325248882 0.415766731138736 0.390435535444907 0.35864804171363
"V104" -0.00526535988005395 -0.00133816082066916 0.00329644102963013 -0.00532709560582117 -0.00638998039103631 -0.00110169524192501 0.811861367062911 0.00334052743871734 0.0840038189010859 0.00011471441237432 0.00158453605498409 -0.00341545616710203 -0.000178245316824809 -0.00600388544299891 -0.00206422803750245 0.804624898657981 0.030515992384543 0.0833574471002176 0.184595832215357 0.118071308784417 0.0914291615897413 0.391431238056424 0.343926875385315 0.258367601855014 0.405627529694665 0.413212035742216 0.304552800892221 0.192680795457637 0.121578547710274 0.104980624569528 0.393504249168115 0.383697919284103 0.254148317619708 0.41388531897361 0.390502429456278 0.358971931561912
"V105" -0.00619370591559403 0.000231195118012555 0.00253315065635562 -0.00493268964860638 -0.00337143817581948 -0.00322492879654693 0.810929986389413 0.00489986687567017 0.0832309454770411 4.8080093898804e-06 0.00150021149245336 -0.00324474088623177 0.000930413308941377 -0.00421293903358352 -0.00178078022056964 0.804507181266159 0.0304171021348177 0.0835157012618689 0.184973775676394 0.116023578858651 0.0928701867796051 0.394087823281795 0.342724906249771 0.251032957400371 0.405405074449079 0.411667655155102 0.305871632011255 0.190865311392755 0.121245117677014 0.10396541278628 0.392370699977242 0.385053165102907 0.252965886012551 0.413059886209477 0.390489945547803 0.358547676326965
"V106" -0.00756897227748795 0.00195153112739396 0.00242336683821269 -0.00436762546094469 -0.00635149326843298 -0.00255724936672888 0.809550251983203 0.00660974586572786 0.0831126361981676 -0.000293291726084603 0.00132306888315979 -0.00254470665904271 0.000685616506344396 -0.00150925681249769 -0.00203914580791186 0.804202528100503 0.0302258814887934 0.0842022174500857 0.187749507611089 0.116662131671054 0.0937139157515535 0.39658604012544 0.33066483990322 0.244360403768464 0.405895546369975 0.410744321950663 0.306120063806618 0.189637692266809 0.120621722231507 0.104095311184632 0.395023252491754 0.388825899970885 0.254057250016982 0.412267900647786 0.390557250027972 0.357726792809971
"V107" -0.00745515581837326 0.00189997533858602 0.00324743343074679 -0.00724498235516831 -0.00961772357692569 -0.00202468784909739 0.809657936949338 0.00654740035556498 0.0839293203929454 -0.000863424575065424 0.00110639935314785 -0.0022488016613429 0.000973552190808079 0.00194131566360533 -0.00113142663692496 0.803627018342818 0.0299956977010596 0.0844835139421104 0.183946729839823 0.119864524661282 0.0920903165608847 0.398026479393238 0.332972327353925 0.242433447464886 0.404017800527488 0.411009209293043 0.305243646869621 0.189017531089827 0.119809611523337 0.105971564813622 0.400592476755294 0.381207907144927 0.252730629437828 0.411629259027987 0.390264424724132 0.358303758350345
"V108" -0.00647329694812759 0.000593978891427828 0.00323303996511367 -0.00808889289501493 -0.0138051799383305 -0.00250170795149237 0.810631746132236 0.00523041327981337 0.0839087724487601 -0.00181885737494151 0.00128002826860691 -0.00182345479695933 0.00362291976095807 0.004262714662267 0.00024770417756148 0.802667273636752 0.0301564363919886 0.0848931548767805 0.179136488537952 0.121571816341503 0.0895502900920417 0.396373944560759 0.333539969134036 0.244688807382872 0.402293496677355 0.411201845423923 0.304751946820378 0.187915074969375 0.119703505775147 0.104585237870886 0.401970227502464 0.371208932238805 0.253115939909987 0.410704311383747 0.38986866003592 0.358155912269863
"V109" -0.005792791404113 0.00115639043230607 0.00174402143117068 -0.00545925127288124 -0.0162466438325314 -0.000704060808844248 0.811302105775501 0.00578174905537835 0.0824149044940821 -0.00337192033440295 0.00224903497983501 -0.00144479443222605 0.005888145794517 0.00509871760082862 0.00093739019987568 0.801110826372399 0.0311132360313248 0.0852550328940968 0.174082820407678 0.121658193175897 0.0914831759062903 0.39394741145016 0.333963829465508 0.251586265661803 0.400393006515806 0.410613268824889 0.306167926592292 0.187688876958505 0.119031079939326 0.10236170976767 0.401613943139449 0.372210694503146 0.255336376784193 0.409897647553822 0.389219408943773 0.357471295993802
"V110" -0.00326753381423509 0.00227601761863556 -0.000124903089574415 -0.00466596378896505 -0.00926708726383 0.00306131547484561 0.813814994564099 0.00689031115639634 0.0805424730543424 -0.00389582263183774 0.0036361477987315 -0.00205388244530773 0.00475881367087851 0.00654674123708787 0.00134857226431054 0.800584281618002 0.0324889083202802 0.0846281136959195 0.175681532655565 0.120085017969725 0.0938984084234981 0.39142765187306 0.328872346142883 0.251883700740738 0.402236309150407 0.410000770233549 0.308128197342557 0.190641284361205 0.119084566669449 0.101856307506596 0.400140901790442 0.376011785936293 0.256981639454189 0.41107216472127 0.388491272656569 0.357871669807421
"V111" 0.000420065793999627 0.00156989530907533 -0.00137025203645755 -0.00515879373322769 -0.00146313989919036 0.00514060406350458 0.81748797814357 0.00617324315778758 0.0792949144502884 -0.00254647297158485 0.00334845831720892 -0.00245457305826325 0.00175261159526011 0.00737626105263384 0.00194127499877316 0.801931507407263 0.0321906626937867 0.0842085776568376 0.183642461319808 0.119432096996412 0.0952604823613618 0.39007326738578 0.332167709175061 0.246950170663666 0.407558531134828 0.410431118344534 0.309303952707594 0.194424679354058 0.119039993684963 0.102451635522962 0.400027663701949 0.377312899799512 0.253755945092986 0.41333658562238 0.388495433490071 0.358333483604056
"V112" 0.000913394563188904 0.000665804958992739 -0.00139330521700848 -0.00514598365454055 0.00301982975326468 0.00264118851644452 0.817964559840109 0.00525843635520869 0.0792708336891415 -0.00224361703554091 0.00278716775142913 -0.00233894310016485 -0.00154931970507318 0.00755594521622824 0.00169696760837051 0.802232572639821 0.0316198339750163 0.0843043607375136 0.185153664035793 0.117517836289563 0.0964398887555904 0.389642625919789 0.342737406825971 0.241636355110901 0.408500305216134 0.409666973130751 0.309575240147233 0.196138811921342 0.118153360949037 0.102163636262395 0.398516569887313 0.377856375854487 0.249612090854421 0.414079183596029 0.388351862420757 0.358240067911654
"V113" -0.000442383122238548 0.000326317908544283 0.000205003757946047 -0.00478137284230064 0.00101573272959959 -0.00220248875761792 0.816590108550322 0.00490853320140821 0.0808691630295894 -0.00277832470198898 0.00293828819143961 -0.00213492945488126 -0.00479069707864146 0.00689133160066825 0.000712964499022652 0.801696241274184 0.0317625490526714 0.0844875313408855 0.180278770913845 0.117706785022498 0.0950354694810673 0.389643649892317 0.345655665244706 0.247880190196534 0.405710867986547 0.409153992930731 0.308417492144715 0.195234625994982 0.119054503520378 0.101798339309947 0.396198274304099 0.381419434331764 0.252355782567726 0.413262405587685 0.388386745296714 0.358296330222086
"V114" 0.000951373406736681 0.000406749530869359 0.00147310958381099 -0.00283347497846183 -0.00628360796368836 -0.00527818145215372 0.817963474337204 0.0049788881757075 0.0821382363283916 -0.00206825768591265 0.002255866780267 -0.00174836572497381 -0.0062248338926218 0.00332582696010514 0.00123740140182111 0.802404730660322 0.0310729396553346 0.0848522730404475 0.181384288292227 0.119110581954306 0.0934371207827076 0.393994584093807 0.339087177952643 0.25491799144943 0.406759129977905 0.409740194548802 0.307157645538157 0.195090472441605 0.120121806301399 0.103120724500303 0.398568842830623 0.369901691702097 0.253415762584176 0.413441688011451 0.389198337775707 0.358741500824929
"V115" 0.00476858065138616 0.00117272909811473 0.00083942103 -0.00268263196746047 -0.00778806693711571 -0.00610226667142586 0.821758793824092 0.00573515973946386 0.0815064195001697 -0.00107231840901551 0.0014891365499543 -0.00171928903209115 -0.00606949939716401 0.00137748180063949 0.00361313934205998 0.803399013202612 0.0303002999559168 0.0848585774632563 0.187406302899317 0.119665673244683 0.0953113127672446 0.399137171730557 0.331092154194994 0.25022197921866 0.410730581904469 0.409957304611432 0.307974598382917 0.196462754265968 0.119995699955529 0.103445779087405 0.400912867105651 0.368599242241088 0.24944322809249 0.414643393917897 0.389646313132206 0.359034654644804
"V116" 0.00708221735805514 0.00116955972127112 -0.00117252642976654 -0.00645741886529013 -0.00650170118032236 -0.0058350418702002 0.824049388515677 0.00572269084360366 0.079497219059793 -0.000367155742625408 0.000591880563222524 -0.00170136655383836 -0.00623803447849864 0.0044417848826556 0.00425105416778958 0.804102379377836 0.0293984323075558 0.0848528170917437 0.188784354862331 0.11895551307016 0.0960623935045816 0.404601695532887 0.337633514293498 0.243490827165778 0.411905106343556 0.410387723832099 0.309488068693321 0.195318098582109 0.120729422302653 0.10403663403605 0.400864696923963 0.380877619643637 0.247784018112898 0.414473258994617 0.390291626715772 0.35914636987721
"V117" 0.0062614050823926 0.000347413557689888 -0.00287583920598744 -0.00917992414654564 -0.00581435739592399 -0.00531100959804751 0.823204774088599 0.0048917005434832 0.0777974383364065 -0.000195432939086779 -0.000811122408116703 -0.000990354939215086 -0.00555950620199197 0.00823076185167127 0.00172058949511716 0.804272130055958 0.0279920815105604 0.0855392825056163 0.183212750709753 0.117632035181388 0.0948169352961258 0.409220679673105 0.339103288403623 0.243760892166479 0.408725343804935 0.41120408165256 0.310269924504792 0.192632895632997 0.121811033569309 0.105226150438793 0.400576459805316 0.379231107280016 0.246333957242623 0.413276782978359 0.391548477778237 0.358816742558135
"V118" 0.00539718366129997 -0.000335859109158466 -0.00296964000361113 -0.0109556818136257 -0.00632236251274516 -0.00269598636897523 0.822316451628775 0.00420006320850017 0.0777077981190702 -0.000859122420395824 -0.00125993104502843 0.000248989413687568 -0.00365514556022488 0.0106847525712713 -0.000862678617514418 0.803606294022554 0.0275411052514418 0.0867532861503863 0.180518517648096 0.119923071048348 0.0946172499629349 0.409578230919236 0.340519537109496 0.244615873901991 0.406897725394692 0.412265179590315 0.310854935350887 0.191697266865744 0.123735413329746 0.105183602374368 0.401408983787109 0.377028833157094 0.247272319093682 0.41254690072782 0.392525420046199 0.358130849912179
"V119" 0.00648441939296335 -0.00211115908696233 -0.00323596653860808 -0.00957750419082185 -0.0102846382985205 0.00246445836218188 0.823379693924357 0.00241686275961995 0.0774460607040448 -0.000797556311990655 -0.000114920443656828 0.00148871514895307 -0.00189883855119987 0.0116493021902494 -0.00177851049314757 0.803665520497707 0.028685010129577 0.0879669880383542 0.183131067010341 0.123881600053884 0.0951552812293385 0.403204335842546 0.343737996744125 0.250951529443016 0.408430450014827 0.414320127588935 0.311968119608359 0.191265233556784 0.120994791587411 0.101760680280301 0.400730553063742 0.380231271642161 0.248783075762061 0.412315341380212 0.391002961087882 0.356817911509721
"V120" 0.00851656993012046 -0.00397816849057414 -0.00356049515333899 -0.00419851789512725 -0.0123070076333017 0.00611463384427893 0.825388334162402 0.00054233188369189 0.0771263449281303 0.000131084130997824 0.00110047553672843 0.00220865172893879 0.000236816785383026 0.00921882033320924 -0.000937669976166485 0.80459162557349 0.0299002649991064 0.0886603782870389 0.186724323023596 0.12831402407957 0.0997153476827834 0.395448647219266 0.333777065318394 0.258173418768831 0.41093909830068 0.416841877498646 0.313774252713901 0.191451937982319 0.118972905044154 0.100578198675516 0.39895266312155 0.384777718504531 0.247788978454971 0.41284638105987 0.389770391657843 0.356386231367096
"V121" 0.0113422235677165 -0.00399107181318968 -0.00395294418911707 -0.00314514873434068 -0.0101846824454292 0.00604347143390668 0.828191375700373 0.000522134544214456 0.0767387288477027 0.000343481466523395 0.0015155777401482 0.0018698368382787 0.000729186055713153 0.00620216607994451 0.00146035324606725 0.804801288606039 0.0303161409845348 0.0882946926156896 0.192336775526646 0.124863063593184 0.100555490923809 0.395297981050161 0.341147009401902 0.253787574522317 0.414724573306038 0.415944676152792 0.313781640504229 0.191713969926653 0.120409593916135 0.0997628805248048 0.401791302159413 0.383638454819813 0.24697988230966 0.413158451577226 0.38988594597231 0.356481564365979
"V122" 0.0124155401957177 -0.00368898849952596 -0.00523989816271598 -0.00282006965422124 -0.00397237385235426 0.00354076335132643 0.829243494677428 0.0008169637173736 0.0754564093502579 0.000431267830206175 0.00206195952750694 0.000867860266365887 -0.00185333582990582 0.00509246100437514 0.00341618354112949 0.804886179470216 0.0308642070004217 0.0872657099017777 0.194361362775252 0.118153292607314 0.101332423781195 0.399958987752781 0.344652851528902 0.246674629522762 0.416162083646886 0.413915554788855 0.314381607951303 0.19340541721313 0.119862277265618 0.103587955513414 0.405542458480747 0.377238329336944 0.24844392893159 0.414003035238582 0.389025281280588 0.358204952443649
"V123" 0.00951261835206481 -0.0033897867097998 -0.00437615917556464 0.000234253555274856 0.000168782479091957 0.00220632227920597 0.826321328863251 0.00110876935510689 0.0763243603270105 0.000650476975273313 0.00174878284151522 0.000643562776349905 -0.00432189410116336 0.00327045340568281 0.00375505662832327 0.8051023677213 0.0305536399204357 0.0870144274499333 0.189438678488696 0.117143576031696 0.0975037634319595 0.398953419832097 0.343361520993258 0.244085714071516 0.412840078226992 0.41329878474785 0.312557378777093 0.194175726678674 0.120570153004787 0.105248987059623 0.409559070234 0.384386348245908 0.251131171345804 0.414469620933194 0.389211073153045 0.359061656496672
"V124" 0.00506309040583872 -0.00163854068008904 -0.00326217158601731 0.00118148464436956 -0.00407021086264846 0.00364892712932542 0.821854937136953 0.00285233628646149 0.0774419217745843 0.000752442806975258 0.000500171535542982 0.000964462416954489 -0.00552897052707053 0.00273901110055944 0.00344093516617674 0.80520123635253 0.0293085776859154 0.0873084841235745 0.182519878222987 0.115502013858171 0.0972615040253612 0.401101118676913 0.336824580048073 0.245949685565501 0.408103532848618 0.411554480391149 0.311663328166707 0.194512683524411 0.12083552914931 0.105683520219788 0.408668005803368 0.383073922396549 0.252499929267443 0.414668577908035 0.390125203039571 0.359298970846901
"V125" 0.00178116510959484 -0.000265735189061758 -0.00380837820017475 0.00156664613406176 -0.00760691622072854 0.00603243209334238 0.818558770430947 0.00421709955835765 0.0768984802447777 0.00123032127688466 -0.000356884844605006 0.00133057636147848 -0.00611884982261395 0.00418580467500571 0.00306508012566989 0.805675982797538 0.0284559855285092 0.0876480034501143 0.180602135771927 0.116819637387093 0.0958906912435471 0.409888248821154 0.348214099175459 0.245874472112427 0.406085984186564 0.410759309228008 0.311555922020572 0.195690839395087 0.121862059412102 0.105724351410155 0.408627974803592 0.381979621684956 0.25226472363293 0.415404794639106 0.391181406589447 0.359183704398189
